Instance,Income
147635,402130.1554
147636,44753.91349
147637,51644.81691
147638,91755.08094
147639,792639.1713
147640,33775.71305
147641,37179.05099
147642,14450.33002
147643,20429.51252
147644,34946.08254
147645,292342.5648
147646,25919.78001
147647,32972.28737
147648,95286.8784
147649,376263.6094
147650,26289.87724
147651,34423.3042
147652,23000.84176
147653,147294.9551
147654,111724.6033
147655,185072.5806
147656,448027.019
147657,38949.09416
147658,25817.0032
147659,118130.3092
147660,28449.38463
147661,37443.74527
147662,422419.1158
147663,51646.86618
147664,85420.21983
147665,16724.29451
147666,53634.60047
147667,129449.8562
147668,45173.71288
147669,4003.187073
147670,33614.62447
147671,24641.61317
147672,43375.46363
147673,39408.42127
147674,39198.43807
147675,36123.23023
147676,59898.81703
147677,241060.433
147678,66353.93816
147679,33454.74841
147680,20938.96159
147681,36221.03706
147682,178679.2041
147683,41077.09768
147684,97663.95845
147685,405598.5951
147686,27171.28107
147687,634951.8446
147688,48681.65977
147689,37244.43515
147690,758322.5162
147691,1684480.352
147692,189590.729
147693,74909.55053
147694,9223.596163
147695,38918.29336
147696,210522.325
147697,8808.621241
147698,184818.4238
147699,37431.54388
147700,19789.76682
147701,53019.54171
147702,251566.5543
147703,226413.282
147704,322388.8914
147705,24984.55557
147706,100126.6615
147707,30017.72833
147708,42821.56027
147709,287042.0459
147710,258834.8665
147711,814174.3169
147712,195280.7439
147713,40609.6373
147714,158498.3871
147715,16938.19496
147716,67233.88054
147717,385066.5453
147718,11129.0446
147719,169725.4983
147720,42793.74261
147721,57190.47728
147722,30766.7216
147723,100489.8154
147724,65561.81515
147725,74751.67216
147726,26469.51994
147727,190417.9815
147728,759500.2654
147729,5877.656583
147730,30805.91781
147731,22416.61917
147732,35361.62989
147733,5734.831083
147734,170002.9076
147735,13467.57929
147736,49607.5109
147737,13793.19538
147738,106527.639
147739,30075.47552
147740,66548.85602
147741,109724.8822
147742,95276.84753
147743,187623.3406
147744,65196.25826
147745,56861.44158
147746,24882.19362
147747,224083.6422
147748,22217.90808
147749,225940.5704
147750,29172.86943
147751,61098.53187
147752,109220.4228
147753,8336.120892
147754,108741.1616
147755,161928.2575
147756,59466.99807
147757,39205.47571
147758,66076.72891
147759,30359.15823
147760,255782.9062
147761,561499.2691
147762,42405.74733
147763,163210.543
147764,36177.68806
147765,32378.82177
147766,43572.79648
147767,36787.40128
147768,169476.5406
147769,15885.49391
147770,72102.59767
147771,-1979.363889
147772,16396.16436
147773,70393.82898
147774,35221.81241
147775,118175.3655
147776,62576.30188
147777,20912.06865
147778,54872.68616
147779,28346.64311
147780,12485.24453
147781,25533.3064
147782,284773.2827
147783,85524.78148
147784,218684.9872
147785,261769.7415
147786,350343.3802
147787,138322.177
147788,761267.3406
147789,41517.35459
147790,145831.3383
147791,54378.6163
147792,46999.93157
147793,37040.56594
147794,192338.6369
147795,53188.18326
147796,100946.3951
147797,29688.41518
147798,196570.5073
147799,11994.66911
147800,77137.46081
147801,96578.80246
147802,266736.7539
147803,23078.23909
147804,16475.07824
147805,51710.56902
147806,7867.712751
147807,24420.0656
147808,49110.13963
147809,23194.79096
147810,156268.1663
147811,69714.65481
147812,21510.59807
147813,127227.2848
147814,46688.35269
147815,188531.6242
147816,33233.09357
147817,19297.58577
147818,214000.8964
147819,22106.87571
147820,260119.215
147821,71399.70237
147822,86732.36115
147823,83563.55046
147824,113149.5821
147825,105755.5101
147826,90180.993
147827,17689.85252
147828,19150.32505
147829,97872.89627
147830,20797.5424
147831,73420.72793
147832,11477.90488
147833,65094.79244
147834,73085.37127
147835,7152.541014
147836,44624.92829
147837,23960.07781
147838,78825.0557
147839,356635.8027
147840,29628.91251
147841,46058.95366
147842,47649.50247
147843,113632.9308
147844,134664.9852
147845,32129.04034
147846,21896.93247
147847,103759.5309
147848,461328.5051
147849,57998.23509
147850,77235.03797
147851,51358.26406
147852,249804.7026
147853,117042.7495
147854,95470.095
147855,68366.58525
147856,6773.399495
147857,177563.1055
147858,22642.86709
147859,74693.59657
147860,9234.675594
147861,15295.15627
147862,245717.4706
147863,85363.14522
147864,43246.8252
147865,86912.89957
147866,255021.3957
147867,35615.48538
147868,24964.13198
147869,40239.9665
147870,48144.44982
147871,54069.38467
147872,20537.87922
147873,221089.2241
147874,23847.00933
147875,177380.665
147876,12115.40174
147877,31956.83525
147878,56177.68766
147879,23487.65734
147880,17683.80548
147881,21921.51055
147882,546885.2125
147883,38409.57999
147884,264627.4132
147885,49086.31875
147886,9035.014393
147887,33397.8225
147888,90666.37237
147889,34292.35593
147890,308052.6209
147891,138824.1621
147892,61459.92879
147893,139563.5067
147894,132692.8546
147895,209338.756
147896,48548.12212
147897,88183.9848
147898,124189.7884
147899,4293.288259
147900,29456.27047
147901,82391.35665
147902,24135.90367
147903,17718.99972
147904,28567.77583
147905,165402.2989
147906,68776.83541
147907,67205.60577
147908,92427.65277
147909,140174.6315
147910,38190.88709
147911,25684.09015
147912,33801.7843
147913,113526.2441
147914,26976.99352
147915,93022.25901
147916,50272.84929
147917,275205.3536
147918,77675.11777
147919,19693.49015
147920,70993.54863
147921,192976.5426
147922,89986.55229
147923,7936.345253
147924,27875.05293
147925,18648.44941
147926,309425.7642
147927,45704.79698
147928,63173.95853
147929,47208.68357
147930,84005.95884
147931,51329.4305
147932,176276.7405
147933,78682.56314
147934,120722.2132
147935,5558.475522
147936,13854.49322
147937,247282.1725
147938,100507.263
147939,48895.53424
147940,58261.02124
147941,90731.37292
147942,38565.0007
147943,62357.88196
147944,74491.76619
147945,32852.37097
147946,4535.14008
147947,83137.77267
147948,13592.14626
147949,112747.1893
147950,78585.40224
147951,94820.22308
147952,340038.5996
147953,36260.95441
147954,82494.83495
147955,59588.28438
147956,8115.121032
147957,450410.4904
147958,38050.79109
147959,13863.02514
147960,61541.77982
147961,279887.0906
147962,27780.7628
147963,21801.01201
147964,18241.03297
147965,59464.44822
147966,81397.68091
147967,42193.10975
147968,376359.6167
147969,79477.39482
147970,32627.50396
147971,57175.47899
147972,43214.19532
147973,22422.88318
147974,81307.02831
147975,109117.8593
147976,42068.40246
147977,167280.9141
147978,70418.39719
147979,36937.02222
147980,24949.89642
147981,32940.41251
147982,37883.31459
147983,24930.78907
147984,132740.9542
147985,288221.1621
147986,21035.86936
147987,97526.4545
147988,58466.26214
147989,93199.57232
147990,7091.035218
147991,28445.55
147992,31172.64053
147993,48683.35682
147994,54531.13597
147995,92232.78897
147996,46434.35612
147997,82934.32277
147998,587323.9047
147999,362577.9497
148000,98102.20264
148001,20207.32467
148002,60199.64307
148003,74283.26109
148004,219515.4724
148005,48893.90747
148006,22144.4741
148007,327309.3362
148008,128292.6235
148009,67775.56584
148010,50038.80456
148011,260254.7647
148012,17261.5229
148013,79959.68096
148014,774332.0706
148015,177072.0693
148016,206012.2482
148017,49985.93204
148018,28152.54001
148019,160495.7141
148020,124145.4859
148021,313262.7999
148022,47934.57125
148023,8943.790399
148024,319704.1918
148025,95302.45118
148026,147122.9166
148027,301856.0698
148028,93197.69849
148029,215677.4687
148030,50935.10431
148031,23588.71187
148032,26992.24171
148033,11766.96029
148034,365111.3043
148035,19675.33754
148036,102283.8395
148037,25090.56113
148038,33653.24999
148039,98312.16723
148040,17421.0974
148041,27315.16897
148042,134546.5298
148043,72160.39414
148044,303186.5425
148045,48399.70216
148046,99649.02487
148047,32180.18278
148048,273803.2172
148049,69806.34302
148050,53608.88651
148051,2748.354635
148052,8040.427643
148053,85394.94726
148054,39767.34957
148055,102252.8264
148056,112774.404
148057,67441.07161
148058,102222.9061
148059,138664.9628
148060,59208.93534
148061,81984.8136
148062,29252.05718
148063,56699.7789
148064,88964.60639
148065,297973.8656
148066,14434.12903
148067,17707.30311
148068,45327.32685
148069,57987.12734
148070,18007.74084
148071,31248.28761
148072,22891.0889
148073,39121.01471
148074,100025.8135
148075,149716.3094
148076,36824.22739
148077,10082.11845
148078,68433.48959
148079,112756.6897
148080,96108.28881
148081,42340.07328
148082,195800.6308
148083,659783.4221
148084,51725.4372
148085,261519.0659
148086,91044.94788
148087,199489.373
148088,15883.67561
148089,501871.4791
148090,75847.89031
148091,19936.22271
148092,27407.98099
148093,7242.684146
148094,18204.42706
148095,238286.0379
148096,24744.88674
148097,34741.34596
148098,30860.36488
148099,196869.3674
148100,68341.19834
148101,314446.5853
148102,22475.17527
148103,56570.37039
148104,107961.3517
148105,51523.58892
148106,61137.0238
148107,23151.8535
148108,96987.6654
148109,45487.80332
148110,81113.61518
148111,21130.55754
148112,28425.84616
148113,106958.5734
148114,12481.67145
148115,38918.48868
148116,158594.5906
148117,64048.17627
148118,52964.59809
148119,300432.7218
148120,76520.84213
148121,64093.71522
148122,51076.42456
148123,28711.65938
148124,335905.3929
148125,294492.8106
148126,47336.54102
148127,32260.81946
148128,20869.18398
148129,37832.76659
148130,52195.44778
148131,113414.2417
148132,34839.32247
148133,37313.87566
148134,170240.3377
148135,56955.5154
148136,46390.39943
148137,14683.1614
148138,78920.03594
148139,59424.01968
148140,251128.8801
148141,25475.70119
148142,13248.81757
148143,90770.01167
148144,120504.4793
148145,37363.27056
148146,19255.95319
148147,5078.580599
148148,36224.12106
148149,120070.1186
148150,40682.54093
148151,184194.6212
148152,40627.72877
148153,15939.082
148154,96769.72221
148155,25317.91913
148156,206643.3123
148157,118908.0171
148158,23579.93217
148159,57551.00495
148160,406529.4809
148161,50303.94911
148162,133796.3331
148163,17723.07477
148164,23325.23691
148165,361891.1167
148166,79679.66911
148167,140125.5046
148168,87031.83175
148169,2563.182447
148170,124580.6895
148171,81443.63476
148172,2054.994661
148173,4002.749743
148174,370107.1798
148175,15218.52828
148176,91961.24759
148177,124404.7938
148178,19068.26578
148179,12029.65505
148180,81474.0963
148181,503094.0002
148182,38792.29642
148183,106422.1129
148184,211944.5688
148185,64365.54779
148186,628.9060475
148187,127060.1771
148188,7371.852095
148189,95907.19843
148190,75480.14204
148191,185048.7473
148192,95406.99642
148193,58784.35024
148194,32949.5339
148195,19598.64119
148196,85502.13012
148197,152688.3561
148198,18053.92921
148199,86302.19894
148200,23066.29548
148201,285803.6063
148202,47510.97288
148203,13233.48955
148204,86541.97093
148205,169918.3276
148206,20469.70064
148207,44350.56326
148208,129778.4308
148209,36783.69517
148210,129758.5984
148211,7763.468813
148212,262553.6822
148213,47398.83732
148214,70545.84629
148215,12073.36345
148216,266156.9953
148217,9245.999178
148218,35118.21075
148219,38705.31293
148220,47491.06785
148221,102917.9387
148222,443859.1797
148223,109650.9894
148224,30455.42789
148225,35157.35116
148226,82486.50892
148227,101789.0492
148228,159565.9989
148229,52686.8478
148230,221844.2105
148231,220839.8481
148232,28824.07629
148233,30688.54596
148234,75843.74393
148235,83432.97262
148236,90573.83297
148237,177551.311
148238,169131.0736
148239,27012.98243
148240,79715.04925
148241,39457.48124
148242,198297.8211
148243,263420.3439
148244,25172.26295
148245,72204.57581
148246,88326.1789
148247,4075.745232
148248,240959.1392
148249,123483.0612
148250,-64.26530584
148251,76640.19146
148252,283620.8171
148253,82419.1252
148254,170086.8949
148255,75948.91647
148256,45221.06036
148257,58702.34488
148258,25286.67007
148259,24196.10754
148260,19373.41697
148261,145764.7521
148262,27111.44082
148263,24892.0232
148264,25832.7378
148265,57251.54211
148266,232176.1396
148267,316384.764
148268,26787.29543
148269,161279.251
148270,47244.63972
148271,36362.34126
148272,28460.3305
148273,322983.2685
148274,8512.390439
148275,61685.40295
148276,289881.0907
148277,72270.23353
148278,161866.0771
148279,6838.748115
148280,227172.0723
148281,39109.78709
148282,607673.7248
148283,98067.64468
148284,24325.08892
148285,614689.088
148286,51675.72871
148287,32622.89256
148288,43740.15066
148289,37067.99081
148290,233461.6942
148291,205237.7962
148292,48981.28432
148293,153904.0393
148294,105093.8334
148295,67173.51408
148296,902026.3549
148297,10065.85194
148298,93098.83323
148299,49353.89147
148300,80533.50031
148301,27224.51388
148302,12100.59585
148303,143129.2288
148304,41791.62235
148305,12644.06785
148306,215505.1065
148307,46126.76328
148308,5924.222603
148309,34406.57418
148310,681016.1682
148311,303094.4888
148312,51731.61962
148313,133807.4218
148314,34497.47575
148315,114382.7423
148316,291180.304
148317,38537.61705
148318,89499.66016
148319,527996.5437
148320,23497.56905
148321,23897.46556
148322,25528.58918
148323,5176.891281
148324,89093.78517
148325,95725.33814
148326,58126.63164
148327,49523.79147
148328,35286.55858
148329,38978.52402
148330,87177.35638
148331,51254.22333
148332,35968.05806
148333,49244.15544
148334,60788.99649
148335,232239.1797
148336,86866.20038
148337,79170.91049
148338,342479.3655
148339,23210.74213
148340,216776.5915
148341,67419.62699
148342,113654.6324
148343,37666.54828
148344,102248.0078
148345,98090.96518
148346,148233.6753
148347,76921.74789
148348,452445.1081
148349,43308.91278
148350,670240.7742
148351,106472.9788
148352,106243.7438
148353,229753.8017
148354,55475.93785
148355,100501.2857
148356,158118.9676
148357,183433.4983
148358,63876.29091
148359,16244.79866
148360,82619.4939
148361,368684.9884
148362,21129.38814
148363,11892.1854
148364,464098.7804
148365,29998.48838
148366,87295.53477
148367,75500.26941
148368,38821.20036
148369,41640.80017
148370,35381.59594
148371,37659.14194
148372,68509.579
148373,5416.925008
148374,100573.7392
148375,35356.31318
148376,34982.84005
148377,140430.3598
148378,52010.98048
148379,446067.0354
148380,106581.1676
148381,20320.1886
148382,470347.0806
148383,72223.07425
148384,37405.24127
148385,112751.0766
148386,128011.7675
148387,415242.7595
148388,18761.32074
148389,24636.50822
148390,512437.4792
148391,17803.74225
148392,38179.93891
148393,49456.60884
148394,67441.69755
148395,27446.49388
148396,17120.9191
148397,26482.07669
148398,39456.01888
148399,182916.4186
148400,99437.77481
148401,34904.62166
148402,10568.97947
148403,89597.82549
148404,28712.87843
148405,218422.768
148406,75394.94994
148407,29217.86796
148408,33218.91521
148409,830.3336153
148410,68739.17626
148411,257396.0676
148412,45809.11954
148413,32490.29325
148414,227450.2048
148415,53760.18184
148416,27959.47231
148417,396976.0844
148418,62638.86906
148419,231627.2705
148420,19005.34494
148421,3675.622699
148422,85526.83181
148423,218421.6492
148424,139837.9817
148425,46034.15815
148426,55275.4033
148427,32954.76728
148428,170489.3428
148429,21503.87922
148430,45907.26732
148431,35240.35762
148432,623184.1711
148433,63430.79836
148434,55913.36463
148435,167124.2388
148436,232908.3805
148437,101038.8335
148438,201643.7161
148439,87371.38921
148440,218473.5566
148441,324436.0098
148442,196851.6939
148443,34257.81076
148444,31400.2298
148445,7429.274283
148446,8477.330236
148447,54913.70786
148448,42213.90703
148449,40524.1375
148450,59138.21554
148451,283782.2942
148452,445504.1362
148453,248543.659
148454,92532.905
148455,33764.92386
148456,94486.29962
148457,12683.58419
148458,89908.58066
148459,25925.05899
148460,43762.61305
148461,154085.7709
148462,54784.50996
148463,233277.4028
148464,65978.15481
148465,13508.15481
148466,66841.81102
148467,132354.2752
148468,266786.8351
148469,615188.4148
148470,492548.8127
148471,69843.28172
148472,99016.79832
148473,41923.72946
148474,1978.186997
148475,172115.3931
148476,192806.464
148477,77766.81447
148478,64707.98107
148479,153593.2355
148480,57805.90041
148481,96797.78993
148482,270945.8406
148483,50128.95893
148484,29926.60749
148485,689544.4235
148486,32179.69817
148487,56594.27568
148488,252698.637
148489,77504.86652
148490,229210.4748
148491,37195.75633
148492,9539.76213
148493,20977.02839
148494,119283.4036
148495,10420.82324
148496,177118.3288
148497,26525.86913
148498,269157.5418
148499,36921.67978
148500,12398.8057
148501,144160.5016
148502,156135.739
148503,38352.30889
148504,120512.4201
148505,72904.85896
148506,44383.65957
148507,182705.5735
148508,77060.97619
148509,88440.68628
148510,43679.79324
148511,64746.16211
148512,105977.2054
148513,34296.91489
148514,19295.08443
148515,27833.44506
148516,105813.2083
148517,396526.1347
148518,390050.8368
148519,31745.42523
148520,21966.83622
148521,38698.6071
148522,521962.6373
148523,56823.36842
148524,44661.61289
148525,359435.1728
148526,129724.0154
148527,53897.03328
148528,55902.13496
148529,55613.27545
148530,132149.0605
148531,9646.736845
148532,42415.66481
148533,23207.29435
148534,21296.58478
148535,48200.40192
148536,260298.8369
148537,33001.68956
148538,40959.51516
148539,74760.63017
148540,55401.16996
148541,65020.13445
148542,124842.6666
148543,191967.1359
148544,74557.36304
148545,17286.45118
148546,295822.8999
148547,9314.878407
148548,57995.57243
148549,125151.7947
148550,106086.3493
148551,17717.58916
148552,100176.6789
148553,209473.8108
148554,46979.21637
148555,92780.62604
148556,15081.59093
148557,60615.08403
148558,88427.19907
148559,88501.60389
148560,222454.2598
148561,30864.97879
148562,38505.35018
148563,30997.76793
148564,62618.96235
148565,157612.6678
148566,25901.1172
148567,183577.437
148568,25956.55476
148569,26419.05709
148570,11195.0521
148571,23935.98072
148572,110486.5006
148573,20673.84722
148574,19214.71884
148575,55413.68611
148576,29088.55382
148577,50629.50327
148578,32406.13402
148579,134004.4535
148580,110346.895
148581,617441.77
148582,607184.0923
148583,74464.93312
148584,15291.79777
148585,56553.31282
148586,108897.4512
148587,101133.0046
148588,21692.16994
148589,40051.64266
148590,633556.344
148591,59636.80174
148592,43978.48496
148593,1360.374817
148594,158553.2996
148595,102290.6066
148596,32122.10147
148597,41238.53472
148598,293501.7901
148599,34525.39958
148600,51061.10481
148601,138718.4053
148602,30359.08374
148603,38036.86178
148604,13400.24613
148605,19651.71672
148606,34494.23055
148607,311696.9722
148608,64921.3374
148609,29103.51568
148610,117721.3948
148611,19765.75377
148612,101730.0628
148613,131514.0085
148614,156010.1744
148615,184906.4564
148616,38287.15088
148617,203851.1659
148618,284986.7602
148619,275548.7169
148620,14136.48284
148621,27761.6381
148622,135942.5521
148623,28223.30788
148624,367896.9856
148625,69191.05153
148626,150166.9172
148627,32421.3072
148628,25963.27546
148629,73204.73036
148630,49930.76857
148631,45835.35675
148632,28281.77446
148633,107843.3374
148634,24797.69841
148635,246533.6812
148636,59601.67586
148637,203973.5675
148638,47578.16967
148639,77616.55054
148640,23089.84559
148641,69661.50356
148642,38445.16732
148643,67359.27497
148644,27663.49033
148645,17002.17975
148646,23580.07499
148647,41453.13812
148648,176640.7375
148649,23962.3912
148650,44444.62377
148651,117224.325
148652,124135.3558
148653,451768.0138
148654,42098.32618
148655,73783.79676
148656,62462.3722
148657,37945.21331
148658,33809.8673
148659,377219.8336
148660,36469.30361
148661,252448.9845
148662,543742.2121
148663,44876.22276
148664,119987.0739
148665,17414.34307
148666,167251.464
148667,77310.0035
148668,349662.4857
148669,172672.2983
148670,17907.25496
148671,62249.8581
148672,88976.8574
148673,112988.5013
148674,7877.968908
148675,109739.1864
148676,22954.3981
148677,118144.3723
148678,30198.63491
148679,83287.05828
148680,131680.8132
148681,48119.45701
148682,44682.12658
148683,57304.83844
148684,75711.49987
148685,19308.31867
148686,21711.69147
148687,87570.07231
148688,286415.9081
148689,72951.86403
148690,78143.24337
148691,29110.6555
148692,58065.16931
148693,58473.20696
148694,23648.873
148695,31321.45821
148696,96828.59177
148697,409427.6542
148698,30545.20624
148699,139110.644
148700,31389.02066
148701,129401.015
148702,108431.5797
148703,145055.0071
148704,426877.5063
148705,32141.29625
148706,1660.844112
148707,51889.33243
148708,261526.8107
148709,23765.94348
148710,36127.52766
148711,40320.71183
148712,146992.5116
148713,85753.18902
148714,13730.91977
148715,148028.3484
148716,28144.22148
148717,138549.4618
148718,543792.5685
148719,45206.60795
148720,357157.3501
148721,97522.72672
148722,32599.08125
148723,141179.3571
148724,453857.4676
148725,1354070.276
148726,491622.3377
148727,13384.06909
148728,44839.08229
148729,20614.42601
148730,57980.4535
148731,103597.6323
148732,22226.33717
148733,102904.7154
148734,147833.4011
148735,32533.94733
148736,10610.67165
148737,240046.1738
148738,102821.7275
148739,42309.35159
148740,19261.73356
148741,41313.64616
148742,39376.45803
148743,161842.5644
148744,82728.38064
148745,121183.5923
148746,67389.52439
148747,11579.65843
148748,187834.4157
148749,12502.9067
148750,55471.58422
148751,66379.435
148752,52666.15812
148753,232677.7116
148754,219813.2791
148755,47792.43225
148756,96560.369
148757,37888.86798
148758,85664.10386
148759,64069.67765
148760,164349.5344
148761,10059.84599
148762,3714.745727
148763,284073.3586
148764,77875.24879
148765,79649.22764
148766,61207.80348
148767,42657.7546
148768,21138.44044
148769,5192.304465
148770,57682.98051
148771,24843.81084
148772,128890.5871
148773,40571.06277
148774,111261.0425
148775,63366.6653
148776,22296.00561
148777,80682.47514
148778,46252.23614
148779,72724.11868
148780,55806.08785
148781,130166.0883
148782,25521.54089
148783,489408.7614
148784,23970.10648
148785,46995.0314
148786,8815.253662
148787,98403.49982
148788,38858.23503
148789,58726.20351
148790,242194.937
148791,92081.54929
148792,137973.2566
148793,84455.06144
148794,27315.98244
148795,616810.1378
148796,61313.32667
148797,431273.1983
148798,35971.50544
148799,22584.74127
148800,65983.42286
148801,34910.66637
148802,88320.9418
148803,157987.5799
148804,27362.42939
148805,23865.44441
148806,8165.425938
148807,125019.055
148808,189659.3467
148809,53080.73305
148810,72596.16254
148811,35433.79436
148812,1414.576016
148813,58093.02035
148814,131282.1896
148815,18859.08895
148816,59909.26965
148817,87666.33452
148818,37952.0803
148819,59584.82878
148820,134388.3032
148821,438318.387
148822,39188.83877
148823,30915.85098
148824,267578.7412
148825,42847.95051
148826,28955.64872
148827,97431.19263
148828,224558.1403
148829,84970.15715
148830,126382.3448
148831,32758.43807
148832,140208.0504
148833,62655.15652
148834,442542.2188
148835,180153.9544
148836,46729.8335
148837,69244.92125
148838,51826.40433
148839,128294.5291
148840,66492.85662
148841,79871.32603
148842,7352.945615
148843,42901.86151
148844,133969.5978
148845,54781.14665
148846,152918.9709
148847,239565.5763
148848,69216.51931
148849,18792.44006
148850,52555.3285
148851,20979.81951
148852,47695.9596
148853,16357.00532
148854,571301.1491
148855,116280.1925
148856,18901.33478
148857,154955.6776
148858,77514.84305
148859,83895.38622
148860,100620.0539
148861,34629.93748
148862,101141.299
148863,768803.7108
148864,21018.48161
148865,218723.7119
148866,181145.9092
148867,92247.44591
148868,85089.49987
148869,33350.50567
148870,115845.6019
148871,67222.08968
148872,23104.81459
148873,188588.6464
148874,44041.08435
148875,8602.316631
148876,316498.3582
148877,295310.2465
148878,210837.5066
148879,356193.8091
148880,51604.18708
148881,34242.26077
148882,87117.88801
148883,53284.73769
148884,104472.2175
148885,265532.6866
148886,13378.41871
148887,39487.0091
148888,38290.70202
148889,30071.83237
148890,78132.11273
148891,278064.5773
148892,143032.6148
148893,99615.94723
148894,79219.56743
148895,45824.27022
148896,33499.79177
148897,171575.7582
148898,196605.4517
148899,20404.92012
148900,78500.63762
148901,304257.8342
148902,52173.07938
148903,35323.22745
148904,31288.05619
148905,129480.517
148906,106712.6751
148907,71211.93735
148908,30510.14971
148909,416807.2446
148910,117995.3092
148911,80935.72254
148912,173514.8387
148913,29854.39871
148914,212388.6266
148915,210724.7907
148916,102068.7751
148917,66436.91865
148918,49047.67733
148919,36956.32124
148920,107462.8582
148921,776545.2245
148922,34076.32414
148923,42344.92726
148924,24269.32465
148925,44255.64639
148926,63602.05202
148927,16664.23129
148928,247323.1878
148929,39969.91302
148930,14270.67905
148931,12326.5346
148932,37888.98819
148933,42939.02546
148934,80092.76576
148935,29010.71433
148936,128900.6725
148937,149655.9239
148938,266351.4626
148939,25344.5925
148940,59467.58268
148941,30605.68164
148942,115516.8474
148943,440584.5727
148944,142523.1782
148945,214238.94
148946,393961.5031
148947,19728.45431
148948,22459.31188
148949,217699.0262
148950,42156.41473
148951,37969.2961
148952,19302.77567
148953,208588.623
148954,77703.71718
148955,51069.97358
148956,36081.46915
148957,124357.2401
148958,702188.0562
148959,39930.50197
148960,73589.10487
148961,130986.2333
148962,100084.3399
148963,81309.7077
148964,23026.68647
148965,296465.4318
148966,40580.25161
148967,35023.35851
148968,43752.25648
148969,91099.14486
148970,19107.37981
148971,122553.0919
148972,23978.41639
148973,21257.37932
148974,104580.8885
148975,77727.68925
148976,79608.37937
148977,23732.31369
148978,23651.4778
148979,30523.79302
148980,279186.2741
148981,33343.08448
148982,131866.4307
148983,70780.90882
148984,35239.94529
148985,64341.36684
148986,70097.38273
148987,37877.71693
148988,162800.7862
148989,238998.3335
148990,42948.65253
148991,121231.8663
148992,104419.2733
148993,33546.00196
148994,17343.35291
148995,43132.24493
148996,211488.3821
148997,45118.1575
148998,45030.60895
148999,417274.6759
149000,182193.7743
149001,463664.245
149002,185230.4364
149003,40878.43995
149004,20622.26727
149005,24816.97164
149006,42255.34209
149007,1721.879779
149008,117682.1231
149009,274094.7256
149010,24639.20761
149011,22874.38624
149012,69870.80801
149013,134754.1091
149014,31117.90661
149015,104885.5636
149016,32384.78109
149017,16167.84157
149018,279959.8086
149019,28746.80302
149020,108841.9534
149021,42912.62715
149022,159381.2612
149023,90021.3392
149024,136681.3365
149025,12529.79076
149026,157035.8965
149027,161230.0309
149028,23362.94703
149029,380539.5831
149030,313507.5422
149031,80172.28858
149032,63115.59702
149033,112320.5686
149034,124003.2065
149035,29782.21055
149036,152418.2696
149037,54292.92939
149038,1910861.902
149039,63803.92383
149040,375278.0619
149041,10766.67326
149042,68144.01081
149043,39664.31151
149044,72646.92681
149045,61366.75314
149046,35703.36301
149047,34359.03396
149048,2382.957702
149049,57225.72468
149050,46480.41004
149051,115166.7912
149052,60900.90047
149053,167108.6252
149054,761557.2144
149055,26303.27297
149056,170331.8749
149057,50886.50626
149058,68274.04586
149059,34394.43033
149060,409427.585
149061,229025.93
149062,90759.86061
149063,86735.3388
149064,85724.82697
149065,45550.97653
149066,470269.5152
149067,30069.05182
149068,239211.6475
149069,62076.78712
149070,85466.5134
149071,175052.7052
149072,52990.52658
149073,361140.1256
149074,72762.68227
149075,74322.57561
149076,62359.10662
149077,7478.826627
149078,73992.21967
149079,25855.69114
149080,48632.07331
149081,64269.25577
149082,78125.80581
149083,103947.2873
149084,33501.10392
149085,85218.57931
149086,103290.594
149087,108273.2086
149088,46683.66833
149089,102508.5523
149090,281478.7119
149091,34736.30085
149092,384980.1458
149093,400067.2717
149094,115080.2934
149095,174889.7326
149096,80681.17036
149097,129453.0055
149098,74451.19631
149099,58437.01809
149100,131063.2933
149101,74965.4432
149102,22185.60512
149103,32071.92479
149104,9347.075628
149105,101924.1988
149106,77862.3079
149107,51083.33451
149108,173672.7423
149109,14368.19341
149110,43849.86565
149111,24122.14992
149112,176892.9198
149113,104090.7702
149114,49111.33086
149115,64513.32443
149116,66224.29242
149117,87510.28429
149118,98652.91378
149119,17142.08993
149120,49464.65969
149121,44156.59138
149122,146333.12
149123,16525.18742
149124,27823.66517
149125,23181.82045
149126,20100.57873
149127,10110.55952
149128,24372.17407
149129,466177.6516
149130,239882.9989
149131,23305.44338
149132,87838.01503
149133,154318.5857
149134,33091.65204
149135,34180.3068
149136,24242.78056
149137,6292.075668
149138,33798.3471
149139,40530.58086
149140,19891.32213
149141,55144.69375
149142,23803.23117
149143,96791.79764
149144,32857.24509
149145,85403.60416
149146,2837.495095
149147,52807.07727
149148,17598.58387
149149,94234.85819
149150,42869.60729
149151,14546.54112
149152,105961.9596
149153,32195.02312
149154,22631.1362
149155,246284.0223
149156,64229.69497
149157,32866.13433
149158,78238.04501
149159,31830.91311
149160,53237.92774
149161,32955.18006
149162,107559.4193
149163,27670.91474
149164,128405.9302
149165,48531.19218
149166,97170.38322
149167,147064.077
149168,89228.3193
149169,65143.10636
149170,55582.22109
149171,100027.3345
149172,44123.85195
149173,130586.256
149174,29242.37455
149175,53187.04656
149176,23214.14206
149177,339704.2767
149178,160428.8813
149179,112939.3165
149180,104311.1218
149181,161791.2234
149182,31670.01549
149183,210816.7267
149184,46283.03226
149185,60952.10891
149186,79317.66537
149187,38508.66089
149188,21676.73329
149189,57287.16081
149190,124603.9735
149191,39827.06503
149192,76069.45291
149193,53714.28929
149194,9914.778733
